ATR_14d,Close,Date,High,Low,MA_Crossover_10_50,Mean_Reversion_20d,Normalized_BBW_20d_2std,Open,Stochastic_Oscillator_14d,Volume,Volume_Momentum_50d,price,stock_id
0.0,36.2081184387207,2020-03-24,37.05105759286649,35.67170128461051,-1.9955016326904271,-1.561354637145996,0.23829701451666185,36.09317086168341,97.43590446350983,15296458,0.0,36.2081184387207,0001.HK
0.0,38.31546401977539,2020-03-25,38.31546401977539,37.280947660536626,-1.9955016326904271,-1.561354637145996,0.23829701451666185,37.280947660536626,97.43590446350983,16640222,0.0,38.31546401977539,0001.HK
0.0,38.430423736572266,2020-03-26,39.57988802073807,37.894006485980455,-1.9955016326904271,-1.561354637145996,0.23829701451666185,39.57988802073807,97.43590446350983,12067696,0.0,38.430423736572266,0001.HK
0.0,40.53776931762695,2020-03-27,40.95923891221523,39.541564737205746,-1.9955016326904271,-1.561354637145996,0.23829701451666185,40.19292949542257,97.43590446350983,18221966,0.0,40.53776931762695,0001.HK
0.0,39.4266242980957,2020-03-30,40.576088546301186,39.120099329278744,-1.9955016326904271,-1.561354637145996,0.23829701451666185,40.53777365600875,97.43590446350983,15936885,0.0,39.4266242980957,0001.HK
0.0,40.077980041503906,2020-03-31,40.077980041503906,39.42661823695164,-1.9955016326904271,-1.561354637145996,0.23829701451666185,39.57988069779873,97.43590446350983,10923688,0.0,40.077980041503906,0001.HK
0.0,39.886409759521484,2020-04-01,40.8442966553949,39.46494010998494,-1.9955016326904271,-1.561354637145996,0.23829701451666185,40.23124962668368,97.43590446350983,10568769,0.0,39.886409759521484,0001.HK
0.0,40.19292449951172,2020-04-02,40.346186948467675,39.23503784758454,-1.9955016326904271,-1.561354637145996,0.23829701451666185,39.23503784758454,97.43590446350983,7648777,0.0,40.19292449951172,0001.HK
0.0,40.23125076293945,2020-04-03,40.46114303979419,39.65651860918317,-1.9955016326904271,-1.561354637145996,0.23829701451666185,40.001358486084726,97.43590446350983,7014328,0.0,40.23125076293945,0001.HK
0.0,42.76007080078125,2020-04-06,42.91333329003629,40.614404720927205,-1.9955016326904271,-1.561354637145996,0.23829701451666185,40.8059821016863,97.43590446350983,11769045,0.0,42.76007080078125,0001.HK
